account_id,customer_id,account_type,account_status,currency,open_date,close_date,branch_code,branch_city,current_balance,avg_monthly_balance_6m,credit_limit,credit_utilization_pct,overdraft_enabled,card_type,is_joint_account,num_linked_devices,mobile_banking_enrolled,last_login_date,avg_monthly_txn_count,account_tier,risk_rating
ACC_000563,CUST_00381,SALARY,ACTIVE,INR,2024-06-07,,BR184,Delhi,896807.00,725899.18,0.00,0.00,f,GOLD,f,2,t,2026-09-15,17,SILVER,LOW
ACC_000564,CUST_00382,SAVINGS,ACTIVE,INR,2015-07-23,,BR130,Pune,777079.00,694461.56,0.00,0.00,f,CLASSIC,f,3,t,2026-09-18,21,SILVER,LOW
ACC_000565,CUST_00382,NRE,ACTIVE,INR,2015-07-23,,BR174,Pune,680814.00,565613.10,0.00,0.00,f,GOLD,f,3,t,2026-08-24,16,SILVER,LOW
ACC_000566,CUST_00383,SAVINGS,ACTIVE,INR,2018-11-19,,BR131,Gurugram,60603.00,52660.28,0.00,0.00,f,GOLD,f,1,t,2026-09-05,18,SILVER,LOW
ACC_000567,CUST_00384,SALARY,ACTIVE,INR,2016-03-16,,BR184,Chennai,436974.00,462438.29,0.00,0.00,f,CLASSIC,f,3,t,2026-08-21,10,GOLD,MEDIUM
ACC_000568,CUST_00384,NRE,ACTIVE,INR,2016-03-16,,BR122,Chennai,534184.00,518123.38,0.00,0.00,f,CLASSIC,f,1,t,2026-08-28,30,SILVER,MEDIUM
ACC_000569,CUST_00385,CURRENT,ACTIVE,INR,2017-08-23,,BR166,Mumbai,30815.00,26850.80,0.00,0.00,f,GOLD,f,2,t,2026-09-08,15,SILVER,LOW
ACC_000570,CUST_00386,NRE,ACTIVE,INR,2024-06-01,,BR161,Mumbai,748008.00,600792.97,0.00,0.00,t,CLASSIC,f,1,t,2026-08-27,19,SILVER,LOW
ACC_000571,CUST_00387,CURRENT,ACTIVE,INR,2015-11-18,,BR129,Mumbai,260382.00,260045.43,0.00,0.00,f,GOLD,f,3,t,2026-09-01,8,GOLD,MEDIUM
ACC_000572,CUST_00388,NRE,ACTIVE,INR,2023-07-26,,BR149,Delhi,780444.00,894905.65,0.00,0.00,f,GOLD,f,1,t,2026-08-21,23,SILVER,LOW
ACC_000573,CUST_00389,NRE,ACTIVE,INR,2015-01-09,,BR168,Delhi,624912.00,687740.74,0.00,0.00,t,GOLD,f,3,t,2026-08-21,21,SILVER,MEDIUM
ACC_000574,CUST_00389,NRE,ACTIVE,INR,2015-01-09,,BR165,Delhi,621978.00,553230.41,0.00,0.00,f,CLASSIC,f,3,t,2026-09-16,16,GOLD,MEDIUM
ACC_000575,CUST_00390,SALARY,ACTIVE,INR,2020-11-04,,BR190,Mumbai,255806.00,254242.46,0.00,0.00,t,CLASSIC,f,3,t,2026-09-02,22,GOLD,HIGH
ACC_000576,CUST_00390,CURRENT,ACTIVE,INR,2020-11-04,,BR108,Mumbai,548565.00,586663.37,0.00,0.00,f,GOLD,f,1,t,2026-08-27,26,GOLD,HIGH
ACC_000577,CUST_00391,SALARY,ACTIVE,INR,2024-06-04,,BR156,Hyderabad,577123.00,465659.50,0.00,0.00,f,CLASSIC,f,2,t,2026-08-25,24,GOLD,LOW
ACC_000578,CUST_00392,CURRENT,ACTIVE,INR,2024-08-12,,BR164,Hyderabad,470690.00,498628.77,0.00,0.00,f,CLASSIC,f,3,t,2026-09-05,18,GOLD,LOW
ACC_000579,CUST_00393,CURRENT,ACTIVE,INR,2019-01-17,,BR150,Chennai,711903.00,709346.40,0.00,0.00,f,GOLD,f,3,t,2026-09-07,29,GOLD,HIGH
ACC_000580,CUST_00394,CURRENT,ACTIVE,INR,2015-10-21,,BR166,Pune,660156.00,752041.26,0.00,0.00,f,GOLD,f,3,t,2026-09-04,24,SILVER,LOW
ACC_000581,CUST_00394,NRE,ACTIVE,INR,2015-10-21,,BR177,Pune,629226.00,539476.08,0.00,0.00,f,CLASSIC,f,1,t,2026-09-10,22,GOLD,LOW
ACC_000582,CUST_00395,SALARY,ACTIVE,INR,2019-06-03,,BR158,Pune,442745.00,505310.74,0.00,0.00,t,GOLD,f,2,t,2026-09-08,31,SILVER,LOW
ACC_000583,CUST_00396,CURRENT,ACTIVE,INR,2019-03-28,,BR129,Bengaluru,778168.00,822407.98,0.00,0.00,f,GOLD,f,3,t,2026-08-23,17,GOLD,LOW
ACC_000584,CUST_00397,SAVINGS,ACTIVE,INR,2017-04-23,,BR107,Gurugram,867967.00,960291.84,0.00,0.00,t,GOLD,f,2,t,2026-08-25,32,SILVER,LOW
ACC_000585,CUST_00398,SAVINGS,ACTIVE,INR,2015-11-07,,BR144,Chennai,72322.00,76033.15,0.00,0.00,f,GOLD,f,1,t,2026-09-11,21,GOLD,LOW
ACC_000586,CUST_00398,SALARY,ACTIVE,INR,2015-11-07,,BR122,Chennai,728784.00,654947.54,0.00,0.00,f,CLASSIC,f,1,t,2026-09-19,20,SILVER,LOW
ACC_000587,CUST_00399,SALARY,ACTIVE,INR,2018-04-19,,BR108,Chennai,146904.00,150303.23,0.00,0.00,t,GOLD,f,3,t,2026-09-18,14,GOLD,LOW
ACC_000588,CUST_00400,SALARY,ACTIVE,INR,2015-09-22,,BR190,Gurugram,783943.00,668192.63,0.00,0.00,f,GOLD,f,3,t,2026-09-09,30,SILVER,LOW
ACC_000589,CUST_00400,SALARY,ACTIVE,INR,2015-09-22,,BR132,Gurugram,194616.00,177135.30,0.00,0.00,f,GOLD,f,2,t,2026-09-15,10,SILVER,LOW
ACC_000590,CUST_00401,SAVINGS,ACTIVE,INR,2022-01-10,,BR118,Mumbai,586186.00,487790.00,0.00,0.00,t,CLASSIC,f,2,t,2026-09-18,15,SILVER,MEDIUM
ACC_000591,CUST_00401,SALARY,ACTIVE,INR,2022-01-10,,BR149,Mumbai,450133.00,485804.03,0.00,0.00,f,GOLD,f,1,t,2026-09-06,12,SILVER,MEDIUM
ACC_000592,CUST_00402,SALARY,ACTIVE,INR,2020-06-14,,BR147,Delhi,831335.00,842848.80,0.00,0.00,t,CLASSIC,f,2,t,2026-08-28,21,GOLD,LOW
ACC_000593,CUST_00402,NRE,ACTIVE,INR,2020-06-14,,BR190,Delhi,711742.00,656052.10,0.00,0.00,t,CLASSIC,f,3,t,2026-08-26,12,SILVER,LOW
ACC_000594,CUST_00403,SAVINGS,ACTIVE,INR,2019-05-15,,BR161,Bengaluru,497307.00,520743.81,0.00,0.00,f,GOLD,f,2,t,2026-08-29,17,GOLD,LOW
ACC_000595,CUST_00404,CURRENT,ACTIVE,INR,2016-08-07,,BR127,Bengaluru,324748.00,382360.40,0.00,0.00,f,GOLD,f,2,t,2026-09-07,13,GOLD,MEDIUM
ACC_000596,CUST_00405,NRE,ACTIVE,INR,2021-02-05,,BR167,Chennai,272484.00,312198.07,0.00,0.00,f,CLASSIC,f,1,t,2026-09-09,24,SILVER,LOW
ACC_000597,CUST_00405,SAVINGS,ACTIVE,INR,2021-02-05,,BR130,Chennai,772003.00,804964.62,0.00,0.00,f,GOLD,f,3,t,2026-09-18,11,SILVER,LOW
ACC_000598,CUST_00406,SALARY,ACTIVE,INR,2023-01-25,,BR100,Bengaluru,425407.00,403473.56,0.00,0.00,f,CLASSIC,f,2,t,2026-09-11,19,SILVER,MEDIUM
ACC_000599,CUST_00407,SALARY,ACTIVE,INR,2016-03-11,,BR195,Mumbai,177771.00,154353.03,0.00,0.00,f,GOLD,f,1,t,2026-09-15,14,GOLD,LOW
ACC_000600,CUST_00408,SAVINGS,ACTIVE,INR,2022-07-13,,BR127,Chennai,572196.00,567531.18,0.00,0.00,f,CLASSIC,f,1,t,2026-09-15,11,GOLD,LOW
ACC_000601,CUST_00408,NRE,ACTIVE,INR,2022-07-13,,BR149,Chennai,339839.00,340240.62,0.00,0.00,t,GOLD,f,3,t,2026-09-07,20,GOLD,LOW
ACC_000602,CUST_00409,SALARY,ACTIVE,INR,2016-08-04,,BR123,Pune,402024.00,463753.55,0.00,0.00,f,GOLD,f,1,t,2026-09-03,26,GOLD,MEDIUM
ACC_000603,CUST_00409,SALARY,ACTIVE,INR,2016-08-04,,BR198,Pune,277471.00,315898.71,0.00,0.00,f,GOLD,f,1,t,2026-09-07,11,GOLD,MEDIUM
ACC_000604,CUST_00410,SAVINGS,ACTIVE,INR,2024-06-15,,BR183,Chennai,638414.00,598442.37,0.00,0.00,t,GOLD,f,2,t,2026-09-02,32,SILVER,LOW
ACC_000605,CUST_00411,CURRENT,ACTIVE,INR,2015-07-25,,BR109,Mumbai,691989.00,826530.65,0.00,0.00,f,CLASSIC,f,3,t,2026-08-31,32,SILVER,LOW
ACC_000606,CUST_00412,CURRENT,ACTIVE,INR,2024-05-25,,BR170,Mumbai,68016.00,57193.45,0.00,0.00,f,GOLD,f,3,t,2026-09-08,26,GOLD,LOW
ACC_000607,CUST_00412,SALARY,ACTIVE,INR,2024-05-25,,BR161,Mumbai,419416.00,470145.70,0.00,0.00,f,GOLD,f,3,t,2026-09-01,31,SILVER,LOW
ACC_000608,CUST_00413,SALARY,ACTIVE,INR,2017-05-18,,BR148,Delhi,329938.00,361732.41,0.00,0.00,f,GOLD,f,1,t,2026-08-29,21,SILVER,LOW
ACC_000609,CUST_00414,SALARY,ACTIVE,INR,2023-05-06,,BR162,Pune,360290.00,415516.53,0.00,0.00,f,GOLD,f,3,t,2026-08-28,22,SILVER,LOW
ACC_000610,CUST_00415,SALARY,ACTIVE,INR,2018-11-07,,BR187,Hyderabad,552735.00,452752.56,0.00,0.00,t,GOLD,f,2,t,2026-08-28,11,SILVER,LOW
ACC_000611,CUST_00416,SALARY,ACTIVE,INR,2018-06-04,,BR165,Pune,490771.00,510966.81,0.00,0.00,f,CLASSIC,f,1,t,2026-08-27,27,GOLD,MEDIUM
ACC_000612,CUST_00417,CURRENT,ACTIVE,INR,2015-08-08,,BR156,Kolkata,329245.00,380509.29,0.00,0.00,f,GOLD,f,1,t,2026-08-21,22,GOLD,LOW
ACC_000613,CUST_00418,SAVINGS,ACTIVE,INR,2021-08-25,,BR146,Mumbai,589194.00,500034.16,0.00,0.00,t,GOLD,f,3,t,2026-09-15,29,GOLD,HIGH
ACC_000614,CUST_00419,SAVINGS,ACTIVE,INR,2023-05-25,,BR153,Hyderabad,398231.00,405690.99,0.00,0.00,f,GOLD,f,1,t,2026-09-15,31,GOLD,LOW
ACC_000615,CUST_00420,NRE,ACTIVE,INR,2023-06-16,,BR135,Bengaluru,619983.00,649782.46,0.00,0.00,f,CLASSIC,f,1,t,2026-09-06,15,SILVER,MEDIUM
ACC_000616,CUST_00420,CURRENT,ACTIVE,INR,2023-06-16,,BR118,Bengaluru,34675.00,32501.28,0.00,0.00,f,GOLD,f,2,t,2026-09-15,21,SILVER,MEDIUM
ACC_000617,CUST_00421,NRE,ACTIVE,INR,2022-04-19,,BR100,Pune,520176.00,450290.63,0.00,0.00,f,CLASSIC,f,2,t,2026-09-02,16,GOLD,LOW
ACC_000618,CUST_00422,CURRENT,ACTIVE,INR,2019-02-16,,BR121,Delhi,136269.00,135878.90,0.00,0.00,f,GOLD,f,1,t,2026-09-05,25,SILVER,LOW
ACC_000619,CUST_00422,CURRENT,ACTIVE,INR,2019-02-16,,BR158,Delhi,575997.00,550927.09,0.00,0.00,f,CLASSIC,f,1,t,2026-08-25,26,SILVER,LOW
ACC_000620,CUST_00423,CURRENT,ACTIVE,INR,2019-01-20,,BR192,Hyderabad,606342.00,566195.93,0.00,0.00,f,CLASSIC,f,1,t,2026-08-29,13,GOLD,MEDIUM
ACC_000621,CUST_00424,NRE,ACTIVE,INR,2022-02-22,,BR100,Chennai,506888.00,517222.73,0.00,0.00,t,GOLD,f,2,t,2026-09-04,29,SILVER,LOW
ACC_000622,CUST_00425,SALARY,ACTIVE,INR,2015-06-10,,BR165,Pune,90198.00,90940.99,0.00,0.00,f,CLASSIC,f,2,t,2026-09-08,13,SILVER,LOW
ACC_000623,CUST_00425,SALARY,ACTIVE,INR,2015-06-10,,BR149,Pune,427859.00,379805.44,0.00,0.00,f,CLASSIC,f,2,t,2026-08-22,11,SILVER,LOW
ACC_000624,CUST_00426,SAVINGS,ACTIVE,INR,2017-10-03,,BR125,Bengaluru,569848.00,536316.84,0.00,0.00,f,CLASSIC,f,1,t,2026-09-15,30,GOLD,LOW
ACC_000625,CUST_00427,NRE,ACTIVE,INR,2023-02-08,,BR190,Bengaluru,503796.00,499214.11,0.00,0.00,t,GOLD,f,3,t,2026-09-07,12,SILVER,LOW
ACC_000626,CUST_00428,NRE,ACTIVE,INR,2016-08-14,,BR112,Bengaluru,106393.00,125507.87,0.00,0.00,f,CLASSIC,f,1,t,2026-09-01,27,SILVER,LOW
ACC_000627,CUST_00429,SALARY,ACTIVE,INR,2019-06-07,,BR185,Pune,208927.00,200472.72,0.00,0.00,t,GOLD,f,1,t,2026-09-17,15,GOLD,LOW
ACC_000628,CUST_00429,NRE,ACTIVE,INR,2019-06-07,,BR110,Pune,159090.00,145203.55,0.00,0.00,f,CLASSIC,f,3,t,2026-09-04,25,GOLD,LOW
ACC_000629,CUST_00430,NRE,ACTIVE,INR,2019-04-20,,BR142,Mumbai,565539.00,464951.97,0.00,0.00,f,CLASSIC,f,1,t,2026-09-19,27,GOLD,LOW
ACC_000630,CUST_00430,NRE,ACTIVE,INR,2019-04-20,,BR151,Mumbai,272370.00,298263.62,0.00,0.00,f,CLASSIC,f,1,t,2026-08-31,9,GOLD,LOW
ACC_000631,CUST_00431,SALARY,ACTIVE,INR,2016-12-28,,BR106,Kolkata,506886.00,486566.37,0.00,0.00,f,CLASSIC,f,1,t,2026-09-19,12,GOLD,LOW
ACC_000632,CUST_00431,NRE,ACTIVE,INR,2016-12-28,,BR110,Kolkata,507049.00,479668.01,0.00,0.00,f,CLASSIC,f,1,t,2026-09-11,16,GOLD,LOW
ACC_000633,CUST_00432,NRE,ACTIVE,INR,2016-05-27,,BR178,Chennai,332635.00,343733.74,0.00,0.00,f,CLASSIC,f,2,t,2026-09-10,8,SILVER,HIGH
ACC_000634,CUST_00432,SAVINGS,ACTIVE,INR,2016-05-27,,BR183,Chennai,12465.00,13313.03,0.00,0.00,f,CLASSIC,f,1,t,2026-08-29,13,SILVER,HIGH
ACC_000635,CUST_00433,SAVINGS,ACTIVE,INR,2019-09-22,,BR139,Bengaluru,232755.00,264778.44,0.00,0.00,f,CLASSIC,f,1,t,2026-08-28,19,GOLD,LOW
ACC_000636,CUST_00434,SALARY,ACTIVE,INR,2024-01-05,,BR156,Hyderabad,251537.00,288964.43,0.00,0.00,f,CLASSIC,f,3,t,2026-09-16,31,GOLD,MEDIUM
ACC_000637,CUST_00435,CURRENT,ACTIVE,INR,2024-10-01,,BR105,Bengaluru,728456.00,600670.96,0.00,0.00,f,GOLD,f,1,t,2026-09-11,14,SILVER,LOW
ACC_000638,CUST_00435,CURRENT,ACTIVE,INR,2024-10-01,,BR100,Bengaluru,440223.00,488605.95,0.00,0.00,f,CLASSIC,f,2,t,2026-09-19,24,SILVER,LOW
ACC_000639,CUST_00436,NRE,ACTIVE,INR,2019-12-12,,BR184,Hyderabad,565809.00,498863.79,0.00,0.00,f,CLASSIC,f,1,t,2026-09-08,18,SILVER,LOW
ACC_000640,CUST_00436,CURRENT,ACTIVE,INR,2019-12-12,,BR184,Hyderabad,775642.00,854437.21,0.00,0.00,t,CLASSIC,f,1,t,2026-08-25,20,SILVER,LOW
ACC_000641,CUST_00437,CURRENT,ACTIVE,INR,2016-07-02,,BR107,Chennai,901137.00,746197.30,0.00,0.00,f,CLASSIC,f,1,t,2026-09-14,32,GOLD,LOW
ACC_000642,CUST_00437,SALARY,ACTIVE,INR,2016-07-02,,BR110,Chennai,266811.00,317110.06,0.00,0.00,f,CLASSIC,f,3,t,2026-08-27,23,SILVER,LOW
ACC_000643,CUST_00438,SALARY,ACTIVE,INR,2024-06-15,,BR118,Gurugram,842536.00,770186.38,0.00,0.00,f,GOLD,f,2,t,2026-08-24,10,SILVER,LOW
ACC_000644,CUST_00439,CURRENT,ACTIVE,INR,2022-08-11,,BR134,Bengaluru,120086.00,141720.27,0.00,0.00,f,GOLD,f,3,t,2026-09-18,20,SILVER,LOW
ACC_000645,CUST_00440,NRE,ACTIVE,INR,2020-07-28,,BR188,Bengaluru,125779.00,104579.78,0.00,0.00,f,CLASSIC,f,1,t,2026-09-03,30,GOLD,LOW
ACC_000646,CUST_00441,SALARY,ACTIVE,INR,2023-08-28,,BR194,Hyderabad,43963.00,47725.33,0.00,0.00,f,GOLD,f,3,t,2026-09-02,23,SILVER,LOW
ACC_000647,CUST_00442,SALARY,ACTIVE,INR,2021-04-22,,BR188,Kolkata,750381.00,646851.02,0.00,0.00,f,CLASSIC,f,1,t,2026-08-28,26,SILVER,MEDIUM
ACC_000648,CUST_00443,NRE,ACTIVE,INR,2017-12-20,,BR176,Delhi,688436.00,703111.87,0.00,0.00,f,CLASSIC,f,2,t,2026-09-13,28,SILVER,LOW
ACC_000649,CUST_00444,SAVINGS,ACTIVE,INR,2021-04-24,,BR104,Bengaluru,106902.00,124289.49,0.00,0.00,t,GOLD,f,3,t,2026-08-30,12,SILVER,MEDIUM
ACC_000650,CUST_00445,CURRENT,ACTIVE,INR,2017-01-10,,BR191,Kolkata,813125.00,697630.69,0.00,0.00,f,GOLD,f,2,t,2026-09-03,28,SILVER,LOW
ACC_000651,CUST_00445,CURRENT,ACTIVE,INR,2017-01-10,,BR178,Kolkata,661330.00,739086.32,0.00,0.00,t,GOLD,f,1,t,2026-08-26,20,GOLD,LOW
ACC_000652,CUST_00446,NRE,ACTIVE,INR,2015-12-03,,BR196,Gurugram,894828.00,1068641.77,0.00,0.00,t,GOLD,f,1,t,2026-09-06,17,SILVER,LOW
ACC_000653,CUST_00447,SAVINGS,ACTIVE,INR,2023-03-16,,BR101,Bengaluru,728242.00,742944.81,0.00,0.00,f,CLASSIC,f,2,t,2026-09-06,13,SILVER,LOW
ACC_000654,CUST_00447,SALARY,ACTIVE,INR,2023-03-16,,BR188,Bengaluru,443791.00,373264.22,0.00,0.00,f,CLASSIC,f,3,t,2026-08-31,12,GOLD,LOW
ACC_000655,CUST_00448,SALARY,ACTIVE,INR,2015-07-12,,BR193,Chennai,34189.00,28843.12,0.00,0.00,f,CLASSIC,f,3,t,2026-09-11,23,GOLD,LOW
ACC_000656,CUST_00448,SAVINGS,ACTIVE,INR,2015-07-12,,BR145,Chennai,266823.00,266458.05,0.00,0.00,t,GOLD,f,2,t,2026-09-15,12,SILVER,LOW
ACC_000657,CUST_00449,NRE,ACTIVE,INR,2019-07-14,,BR182,Mumbai,743986.00,889535.82,0.00,0.00,f,GOLD,f,3,t,2026-09-04,31,SILVER,LOW
ACC_000658,CUST_00450,SAVINGS,ACTIVE,INR,2015-07-10,,BR197,Bengaluru,143966.00,133748.19,0.00,0.00,f,CLASSIC,f,3,t,2026-09-19,26,SILVER,LOW
ACC_000659,CUST_00451,SAVINGS,ACTIVE,INR,2015-11-20,,BR141,Gurugram,876980.00,748869.70,0.00,0.00,f,CLASSIC,f,1,t,2026-08-28,23,SILVER,LOW
ACC_000660,CUST_00452,CURRENT,ACTIVE,INR,2017-09-14,,BR122,Pune,87584.00,88412.19,0.00,0.00,f,CLASSIC,f,3,t,2026-08-31,24,GOLD,MEDIUM
ACC_000661,CUST_00453,NRE,ACTIVE,INR,2017-01-17,,BR187,Kolkata,253415.00,259868.05,0.00,0.00,f,GOLD,f,1,t,2026-09-19,14,GOLD,LOW
ACC_000662,CUST_00453,SAVINGS,ACTIVE,INR,2017-01-17,,BR158,Kolkata,883124.00,986890.83,0.00,0.00,f,GOLD,f,1,t,2026-09-19,17,GOLD,LOW
ACC_000663,CUST_00454,CURRENT,ACTIVE,INR,2021-09-02,,BR119,Chennai,683447.00,809472.66,0.00,0.00,f,GOLD,f,1,t,2026-09-08,27,GOLD,LOW
ACC_000664,CUST_00455,CURRENT,ACTIVE,INR,2017-02-20,,BR168,Delhi,681621.00,634853.01,0.00,0.00,t,CLASSIC,f,2,t,2026-09-14,26,SILVER,LOW
ACC_000665,CUST_00455,SAVINGS,ACTIVE,INR,2017-02-20,,BR161,Delhi,50078.00,54058.56,0.00,0.00,f,GOLD,f,3,t,2026-08-25,27,SILVER,LOW
ACC_000666,CUST_00456,NRE,ACTIVE,INR,2021-06-28,,BR103,Pune,577509.00,499341.42,0.00,0.00,f,CLASSIC,f,1,t,2026-09-18,27,GOLD,LOW
ACC_000667,CUST_00456,CURRENT,ACTIVE,INR,2021-06-28,,BR188,Pune,713502.00,653876.89,0.00,0.00,f,CLASSIC,f,2,t,2026-09-13,29,GOLD,LOW
ACC_000668,CUST_00457,SAVINGS,ACTIVE,INR,2018-01-21,,BR153,Kolkata,445673.00,532011.83,0.00,0.00,f,CLASSIC,f,1,t,2026-09-18,18,SILVER,LOW
ACC_000669,CUST_00458,CURRENT,ACTIVE,INR,2016-04-08,,BR105,Chennai,336288.00,368991.55,0.00,0.00,f,CLASSIC,f,1,t,2026-08-21,22,GOLD,LOW
ACC_000670,CUST_00458,SALARY,ACTIVE,INR,2016-04-08,,BR141,Chennai,179277.00,209818.66,0.00,0.00,f,GOLD,f,1,t,2026-09-12,9,SILVER,LOW
ACC_000671,CUST_00459,NRE,ACTIVE,INR,2024-04-01,,BR141,Delhi,390025.00,376906.71,0.00,0.00,f,GOLD,f,2,t,2026-09-05,22,GOLD,MEDIUM
ACC_000672,CUST_00459,SAVINGS,ACTIVE,INR,2024-04-01,,BR158,Delhi,722942.00,765578.46,0.00,0.00,f,GOLD,f,1,t,2026-09-17,22,GOLD,MEDIUM
ACC_000673,CUST_00460,NRE,ACTIVE,INR,2016-05-10,,BR100,Chennai,111295.00,120116.39,0.00,0.00,f,GOLD,f,2,t,2026-08-29,29,GOLD,LOW
ACC_000674,CUST_00461,SALARY,ACTIVE,INR,2019-07-24,,BR152,Chennai,443353.00,414315.88,0.00,0.00,f,GOLD,f,2,t,2026-08-22,12,GOLD,HIGH
ACC_000675,CUST_00461,SALARY,ACTIVE,INR,2019-07-24,,BR163,Chennai,416366.00,413385.89,0.00,0.00,f,CLASSIC,f,2,t,2026-09-12,30,GOLD,HIGH
ACC_000676,CUST_00462,NRE,ACTIVE,INR,2021-01-01,,BR179,Bengaluru,78176.00,69767.58,0.00,0.00,f,GOLD,f,1,t,2026-09-19,10,GOLD,LOW
ACC_000677,CUST_00463,SAVINGS,ACTIVE,INR,2024-04-28,,BR124,Delhi,382466.00,313407.33,0.00,0.00,f,CLASSIC,f,1,t,2026-09-05,16,SILVER,LOW
ACC_000678,CUST_00463,SAVINGS,ACTIVE,INR,2024-04-28,,BR109,Delhi,458683.00,422228.16,0.00,0.00,t,CLASSIC,f,1,t,2026-09-07,8,GOLD,LOW
ACC_000679,CUST_00464,SALARY,ACTIVE,INR,2022-03-25,,BR151,Hyderabad,420131.00,348938.93,0.00,0.00,f,GOLD,f,1,t,2026-09-19,26,GOLD,LOW
ACC_000680,CUST_00464,NRE,ACTIVE,INR,2022-03-25,,BR124,Hyderabad,155193.00,128320.06,0.00,0.00,f,GOLD,f,3,t,2026-09-07,13,SILVER,LOW
ACC_000681,CUST_00465,SALARY,ACTIVE,INR,2017-02-15,,BR114,Delhi,331195.00,374712.37,0.00,0.00,f,GOLD,f,3,t,2026-09-04,31,GOLD,LOW
ACC_000682,CUST_00466,SALARY,ACTIVE,INR,2022-12-24,,BR168,Pune,172767.00,151200.31,0.00,0.00,t,GOLD,f,2,t,2026-08-29,15,SILVER,LOW
ACC_000683,CUST_00466,NRE,ACTIVE,INR,2022-12-24,,BR109,Pune,302548.00,279447.23,0.00,0.00,f,GOLD,f,1,t,2026-09-01,14,GOLD,LOW
ACC_000684,CUST_00467,SALARY,ACTIVE,INR,2020-06-02,,BR192,Chennai,431944.00,423526.20,0.00,0.00,f,CLASSIC,f,2,t,2026-09-11,15,GOLD,MEDIUM
ACC_000685,CUST_00468,SALARY,ACTIVE,INR,2016-06-15,,BR177,Bengaluru,573297.00,505302.73,0.00,0.00,f,CLASSIC,f,1,t,2026-09-01,26,GOLD,LOW
ACC_000686,CUST_00468,SALARY,ACTIVE,INR,2016-06-15,,BR113,Bengaluru,619408.00,712812.77,0.00,0.00,f,CLASSIC,f,3,t,2026-09-10,19,SILVER,LOW
ACC_000687,CUST_00469,CURRENT,ACTIVE,INR,2015-08-20,,BR159,Delhi,246162.00,213640.85,0.00,0.00,t,CLASSIC,f,1,t,2026-09-13,12,SILVER,LOW
ACC_000688,CUST_00470,CURRENT,ACTIVE,INR,2022-11-21,,BR103,Gurugram,829703.00,937836.03,0.00,0.00,f,CLASSIC,f,1,t,2026-08-29,26,GOLD,LOW
ACC_000689,CUST_00471,SALARY,ACTIVE,INR,2015-12-10,,BR189,Chennai,790231.00,784537.24,0.00,0.00,f,GOLD,f,1,t,2026-09-13,31,GOLD,MEDIUM
ACC_000690,CUST_00471,CURRENT,ACTIVE,INR,2015-12-10,,BR132,Chennai,86535.00,78180.06,0.00,0.00,t,CLASSIC,f,3,t,2026-09-16,29,SILVER,MEDIUM
ACC_000691,CUST_00472,CURRENT,ACTIVE,INR,2018-01-02,,BR126,Bengaluru,201684.00,224860.34,0.00,0.00,f,GOLD,f,3,t,2026-09-09,26,SILVER,LOW
ACC_000692,CUST_00472,SALARY,ACTIVE,INR,2018-01-02,,BR196,Bengaluru,783197.00,868774.89,0.00,0.00,f,GOLD,f,1,t,2026-09-18,13,GOLD,LOW
ACC_000693,CUST_00473,CURRENT,ACTIVE,INR,2023-02-01,,BR129,Chennai,414721.00,375617.33,0.00,0.00,f,GOLD,f,1,t,2026-09-02,9,SILVER,MEDIUM
ACC_000694,CUST_00473,SAVINGS,ACTIVE,INR,2023-02-01,,BR140,Chennai,370897.00,432122.49,0.00,0.00,f,CLASSIC,f,3,t,2026-09-07,30,GOLD,MEDIUM
ACC_000695,CUST_00474,CURRENT,ACTIVE,INR,2017-03-17,,BR151,Kolkata,83185.00,68114.34,0.00,0.00,f,GOLD,f,3,t,2026-08-27,15,GOLD,MEDIUM
ACC_000696,CUST_00475,NRE,ACTIVE,INR,2020-12-07,,BR160,Hyderabad,280063.00,263317.51,0.00,0.00,f,CLASSIC,f,3,t,2026-08-24,22,SILVER,LOW
ACC_000697,CUST_00476,NRE,ACTIVE,INR,2022-05-28,,BR139,Chennai,861006.00,710483.37,0.00,0.00,t,CLASSIC,f,1,t,2026-09-17,21,SILVER,HIGH
ACC_000698,CUST_00476,CURRENT,ACTIVE,INR,2022-05-28,,BR143,Chennai,123988.00,103038.13,0.00,0.00,f,CLASSIC,f,1,t,2026-08-27,8,SILVER,HIGH
ACC_000699,CUST_00477,CURRENT,ACTIVE,INR,2016-10-08,,BR157,Mumbai,357078.00,347615.89,0.00,0.00,f,GOLD,f,1,t,2026-08-22,13,SILVER,HIGH
ACC_000700,CUST_00477,NRE,ACTIVE,INR,2016-10-08,,BR181,Mumbai,903788.00,998747.37,0.00,0.00,f,GOLD,f,1,t,2026-09-09,12,GOLD,HIGH
ACC_000701,CUST_00478,SALARY,ACTIVE,INR,2019-11-09,,BR106,Bengaluru,631670.00,641170.97,0.00,0.00,f,CLASSIC,f,2,t,2026-09-10,27,SILVER,MEDIUM
ACC_000702,CUST_00479,SALARY,ACTIVE,INR,2020-02-24,,BR174,Pune,117425.00,105052.83,0.00,0.00,t,GOLD,f,2,t,2026-09-13,30,GOLD,LOW
ACC_000703,CUST_00480,SALARY,ACTIVE,INR,2016-03-10,,BR114,Bengaluru,382546.00,421199.84,0.00,0.00,f,GOLD,f,2,t,2026-09-16,29,SILVER,LOW
