transaction_id,account_id,customer_id,txn_timestamp,direction,amount,currency,channel,txn_type,counterparty_name,counterparty_account,counterparty_bank,counterparty_country,description,status
TXN_B0000299,ACC_000290,CUST_00194,2026-05-24 00:02:57.69658,CREDIT,713.39,INR,IMPS,TRANSFER_IN,Bharat Petroleum,CPACC77427237,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008555,ACC_000492,CUST_00337,2026-05-24 00:17:57.69658,DEBIT,1078.65,INR,IMPS,PURCHASE,Croma Electronics,CPACC94029669,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001608,ACC_000248,CUST_00166,2026-05-24 00:29:57.69658,DEBIT,12629.09,INR,BRANCH,PURCHASE,Indian Railways IRCTC,CPACC99932462,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006291,ACC_000412,CUST_00286,2026-05-24 00:47:57.69658,DEBIT,3414.54,INR,ATM,PURCHASE,Bharat Petroleum,CPACC18308536,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007148,ACC_000050,CUST_00030,2026-05-24 00:48:57.69658,DEBIT,1012.50,INR,ATM,PURCHASE,Bigbasket,CPACC51776865,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003964,ACC_000538,CUST_00366,2026-05-24 01:22:57.69658,DEBIT,7539.38,INR,RTGS,PURCHASE,Bharat Petroleum,CPACC97917954,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003995,ACC_000293,CUST_00196,2026-05-24 01:33:57.69658,DEBIT,5812.10,INR,SWIFT,PURCHASE,HDFC Life Insurance,CPACC30464213,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006177,ACC_000663,CUST_00454,2026-05-24 01:39:57.69658,CREDIT,1582.16,INR,UPI,TRANSFER_IN,Croma Electronics,CPACC99790807,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004420,ACC_000322,CUST_00218,2026-05-24 01:49:57.69658,DEBIT,330.53,INR,NEFT,PURCHASE,Tata Consultancy Services,CPACC74260232,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009461,ACC_000409,CUST_00284,2026-05-24 01:56:57.69658,CREDIT,22894.34,INR,SWIFT,TRANSFER_IN,Apollo Hospitals,CPACC52626992,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008876,ACC_000541,CUST_00367,2026-05-24 02:04:57.69658,DEBIT,14335.72,INR,NEFT,PURCHASE,Tata Consultancy Services,CPACC50245004,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007268,ACC_000432,CUST_00299,2026-05-24 02:21:57.69658,DEBIT,17535.96,INR,NEFT,PURCHASE,Bigbasket,CPACC32615939,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000730,ACC_000715,CUST_00487,2026-05-24 02:58:57.69658,DEBIT,441.53,INR,SWIFT,PURCHASE,Bigbasket,CPACC29786134,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008493,ACC_000093,CUST_00060,2026-05-24 03:23:57.69658,DEBIT,6140.17,INR,BRANCH,PURCHASE,Indian Railways IRCTC,CPACC74560434,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002508,ACC_000324,CUST_00219,2026-05-24 03:39:57.69658,DEBIT,3609.01,INR,RTGS,PURCHASE,Tata Consultancy Services,CPACC87769822,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004024,ACC_000576,CUST_00390,2026-05-24 03:43:57.69658,DEBIT,24839.73,INR,BRANCH,PURCHASE,Reliance Retail Ltd,CPACC22157052,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004665,ACC_000360,CUST_00244,2026-05-24 03:44:57.69658,DEBIT,24247.12,INR,ATM,PURCHASE,Flipkart Internet Pvt Ltd,CPACC51726004,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005682,ACC_000600,CUST_00408,2026-05-24 04:18:57.69658,CREDIT,254.82,INR,ATM,TRANSFER_IN,Bharat Petroleum,CPACC25763097,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009645,ACC_000228,CUST_00153,2026-05-24 05:03:57.69658,DEBIT,988.61,INR,UPI,PURCHASE,Apollo Hospitals,CPACC61517239,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007587,ACC_000431,CUST_00298,2026-05-24 05:24:57.69658,CREDIT,5016.12,INR,UPI,TRANSFER_IN,Bigbasket,CPACC79587818,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002585,ACC_000118,CUST_00078,2026-05-24 06:06:57.69658,DEBIT,10011.55,INR,SWIFT,PURCHASE,Bigbasket,CPACC18489303,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007035,ACC_000637,CUST_00435,2026-05-24 07:00:57.69658,CREDIT,689.11,INR,BRANCH,TRANSFER_IN,Croma Electronics,CPACC98912757,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006966,ACC_000354,CUST_00239,2026-05-24 07:29:57.69658,CREDIT,375.84,INR,SWIFT,TRANSFER_IN,Indian Railways IRCTC,CPACC45492271,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000222,ACC_000635,CUST_00433,2026-05-24 07:30:57.69658,DEBIT,3034.88,INR,UPI,PURCHASE,HDFC Life Insurance,CPACC23212709,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002698,ACC_000332,CUST_00225,2026-05-24 07:33:57.69658,DEBIT,5966.81,INR,ATM,PURCHASE,Bharat Petroleum,CPACC38230328,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002937,ACC_000636,CUST_00434,2026-05-24 07:49:57.69658,DEBIT,1328.57,INR,SWIFT,PURCHASE,Bigbasket,CPACC71290442,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001291,ACC_000719,CUST_00489,2026-05-24 07:52:57.69658,CREDIT,18874.90,INR,SWIFT,TRANSFER_IN,Zomato Ltd,CPACC40994895,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003044,ACC_000024,CUST_00014,2026-05-24 08:30:57.69658,DEBIT,242.73,INR,NEFT,PURCHASE,Bharat Petroleum,CPACC04932731,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003892,ACC_000665,CUST_00455,2026-05-24 09:45:57.69658,CREDIT,482.04,INR,NEFT,TRANSFER_IN,Tata Consultancy Services,CPACC47000511,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001664,ACC_000110,CUST_00072,2026-05-24 09:46:57.69658,DEBIT,5687.73,INR,NEFT,PURCHASE,Reliance Retail Ltd,CPACC22854234,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004933,ACC_000207,CUST_00137,2026-05-24 09:57:57.69658,DEBIT,31073.57,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC29446600,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000278,ACC_000062,CUST_00039,2026-05-24 10:03:57.69658,DEBIT,9049.79,INR,ATM,PURCHASE,Tata Consultancy Services,CPACC58382960,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007704,ACC_000424,CUST_00293,2026-05-24 10:12:57.69658,DEBIT,11428.61,INR,ATM,PURCHASE,Croma Electronics,CPACC00157878,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006451,ACC_000498,CUST_00341,2026-05-24 10:14:57.69658,DEBIT,228.02,INR,RTGS,PURCHASE,Indian Railways IRCTC,CPACC86229044,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008464,ACC_000340,CUST_00230,2026-05-24 10:18:57.69658,DEBIT,28578.93,INR,UPI,PURCHASE,Reliance Retail Ltd,CPACC09993636,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002334,ACC_000113,CUST_00075,2026-05-24 10:20:57.69658,CREDIT,3332.04,INR,ATM,TRANSFER_IN,Bigbasket,CPACC11819344,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007305,ACC_000291,CUST_00195,2026-05-24 11:14:57.69658,CREDIT,14231.11,INR,UPI,TRANSFER_IN,Zomato Ltd,CPACC45377053,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009673,ACC_000723,CUST_00491,2026-05-24 11:39:57.69658,CREDIT,9480.64,INR,UPI,TRANSFER_IN,Indian Railways IRCTC,CPACC50248431,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001711,ACC_000246,CUST_00165,2026-05-24 11:41:57.69658,CREDIT,2676.53,INR,ATM,TRANSFER_IN,Bigbasket,CPACC46383250,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001745,ACC_000284,CUST_00189,2026-05-24 11:48:57.69658,CREDIT,1623.43,INR,ATM,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC78006127,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002308,ACC_000691,CUST_00472,2026-05-24 11:50:57.69658,DEBIT,550.85,INR,ATM,PURCHASE,HDFC Life Insurance,CPACC94613737,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004938,ACC_000087,CUST_00056,2026-05-24 11:58:57.69658,CREDIT,158.80,INR,RTGS,TRANSFER_IN,Indian Railways IRCTC,CPACC10659152,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002766,ACC_000354,CUST_00239,2026-05-24 12:06:57.69658,CREDIT,1372.24,INR,NEFT,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC68272888,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005179,ACC_000022,CUST_00013,2026-05-24 12:09:57.69658,CREDIT,2050.97,INR,SWIFT,TRANSFER_IN,HDFC Life Insurance,CPACC37653093,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001119,ACC_000640,CUST_00436,2026-05-24 12:10:57.69658,DEBIT,7927.35,INR,IMPS,PURCHASE,Apollo Hospitals,CPACC43021139,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008317,ACC_000303,CUST_00202,2026-05-24 12:18:57.69658,DEBIT,6855.83,INR,UPI,PURCHASE,HDFC Life Insurance,CPACC48884969,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006363,ACC_000063,CUST_00039,2026-05-24 12:28:57.69658,DEBIT,2917.40,INR,ATM,PURCHASE,Bigbasket,CPACC75631154,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009347,ACC_000631,CUST_00431,2026-05-24 12:42:57.69658,DEBIT,3094.21,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC78614984,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001475,ACC_000358,CUST_00242,2026-05-24 12:54:57.69658,DEBIT,7131.36,INR,SWIFT,PURCHASE,Bharat Petroleum,CPACC02647938,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005603,ACC_000004,CUST_00003,2026-05-24 12:57:57.69658,CREDIT,190.03,INR,RTGS,TRANSFER_IN,Reliance Retail Ltd,CPACC75751234,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009154,ACC_000688,CUST_00470,2026-05-24 13:41:57.69658,CREDIT,220.04,INR,RTGS,TRANSFER_IN,Bigbasket,CPACC11871250,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009719,ACC_000659,CUST_00451,2026-05-24 13:47:57.69658,DEBIT,9395.92,INR,RTGS,PURCHASE,Reliance Retail Ltd,CPACC04951878,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001143,ACC_000105,CUST_00069,2026-05-24 13:55:57.69658,DEBIT,2540.50,INR,ATM,PURCHASE,Apollo Hospitals,CPACC39277075,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000675,ACC_000201,CUST_00132,2026-05-24 14:18:57.69658,CREDIT,1600.55,INR,NEFT,TRANSFER_IN,Apollo Hospitals,CPACC56398049,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005679,ACC_000434,CUST_00300,2026-05-24 14:27:57.69658,DEBIT,1206.64,INR,SWIFT,PURCHASE,Bigbasket,CPACC07000523,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005360,ACC_000172,CUST_00112,2026-05-24 14:45:57.69658,CREDIT,11761.11,INR,ATM,TRANSFER_IN,HDFC Life Insurance,CPACC46445948,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001535,ACC_000611,CUST_00416,2026-05-24 15:41:57.69658,CREDIT,859.01,INR,SWIFT,TRANSFER_IN,Zomato Ltd,CPACC34193067,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004290,ACC_000054,CUST_00034,2026-05-24 15:46:57.69658,CREDIT,15170.92,INR,SWIFT,TRANSFER_IN,Bharat Petroleum,CPACC58870953,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006649,ACC_000182,CUST_00119,2026-05-24 17:04:57.69658,DEBIT,6061.97,INR,NEFT,PURCHASE,Indian Railways IRCTC,CPACC06989237,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001714,ACC_000692,CUST_00472,2026-05-24 17:20:57.69658,CREDIT,2110.34,INR,ATM,TRANSFER_IN,Croma Electronics,CPACC32590485,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006462,ACC_000163,CUST_00107,2026-05-24 17:41:57.69658,DEBIT,359.98,INR,IMPS,PURCHASE,Zomato Ltd,CPACC97819160,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004954,ACC_000306,CUST_00204,2026-05-24 17:44:57.69658,DEBIT,5038.51,INR,UPI,PURCHASE,Bigbasket,CPACC47522547,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008285,ACC_000660,CUST_00452,2026-05-24 18:18:57.69658,DEBIT,1722.64,INR,NEFT,PURCHASE,Bigbasket,CPACC74382491,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006952,ACC_000339,CUST_00229,2026-05-24 18:21:57.69658,CREDIT,26539.38,INR,IMPS,TRANSFER_IN,Apollo Hospitals,CPACC87631571,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002304,ACC_000507,CUST_00346,2026-05-24 18:23:57.69658,DEBIT,2179.89,INR,UPI,PURCHASE,Bharat Petroleum,CPACC33678684,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004371,ACC_000735,CUST_00499,2026-05-24 18:35:57.69658,DEBIT,1282.33,INR,UPI,PURCHASE,Indian Railways IRCTC,CPACC81201761,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001533,ACC_000651,CUST_00445,2026-05-24 19:38:57.69658,CREDIT,2488.19,INR,IMPS,TRANSFER_IN,Croma Electronics,CPACC61940901,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008934,ACC_000635,CUST_00433,2026-05-24 21:19:57.69658,DEBIT,13419.16,INR,IMPS,PURCHASE,Croma Electronics,CPACC95081282,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002957,ACC_000033,CUST_00019,2026-05-24 21:41:57.69658,DEBIT,11621.06,INR,RTGS,PURCHASE,Bharat Petroleum,CPACC46839837,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006134,ACC_000061,CUST_00038,2026-05-24 21:50:57.69658,DEBIT,26693.13,INR,SWIFT,PURCHASE,Tata Consultancy Services,CPACC26796513,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007868,ACC_000568,CUST_00384,2026-05-24 21:55:57.69658,DEBIT,202.25,INR,IMPS,PURCHASE,Flipkart Internet Pvt Ltd,CPACC07968515,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002233,ACC_000697,CUST_00476,2026-05-24 22:04:57.69658,DEBIT,13834.62,INR,NEFT,PURCHASE,HDFC Life Insurance,CPACC93774338,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008043,ACC_000729,CUST_00495,2026-05-24 22:38:57.69658,CREDIT,1153.78,INR,BRANCH,TRANSFER_IN,Bigbasket,CPACC37249513,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009449,ACC_000658,CUST_00450,2026-05-24 23:02:57.69658,DEBIT,813.68,INR,NEFT,PURCHASE,Tata Consultancy Services,CPACC55929725,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005876,ACC_000126,CUST_00084,2026-05-24 23:56:57.69658,CREDIT,2217.65,INR,NEFT,TRANSFER_IN,Zomato Ltd,CPACC93155661,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003066,ACC_000472,CUST_00324,2026-05-25 00:01:57.69658,CREDIT,20450.90,INR,SWIFT,TRANSFER_IN,Reliance Retail Ltd,CPACC23425946,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000705,ACC_000372,CUST_00254,2026-05-25 00:21:57.69658,DEBIT,1404.17,INR,SWIFT,PURCHASE,Zomato Ltd,CPACC95803096,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003635,ACC_000174,CUST_00114,2026-05-25 00:27:57.69658,DEBIT,479.75,INR,IMPS,PURCHASE,Bigbasket,CPACC99713548,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000246,ACC_000424,CUST_00293,2026-05-25 00:34:57.69658,CREDIT,10689.97,INR,NEFT,TRANSFER_IN,Tata Consultancy Services,CPACC14008942,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002621,ACC_000549,CUST_00374,2026-05-25 01:05:57.69658,CREDIT,461.65,INR,SWIFT,TRANSFER_IN,Apollo Hospitals,CPACC72481088,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002311,ACC_000020,CUST_00011,2026-05-25 01:16:57.69658,CREDIT,9912.52,INR,SWIFT,TRANSFER_IN,Bigbasket,CPACC80274984,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008313,ACC_000465,CUST_00319,2026-05-25 01:21:57.69658,DEBIT,1475.97,INR,ATM,PURCHASE,Bigbasket,CPACC46187150,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001991,ACC_000371,CUST_00253,2026-05-25 01:22:57.69658,DEBIT,503.22,INR,ATM,PURCHASE,Flipkart Internet Pvt Ltd,CPACC34698088,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005248,ACC_000172,CUST_00112,2026-05-25 01:25:57.69658,DEBIT,27459.91,INR,UPI,PURCHASE,Indian Railways IRCTC,CPACC07040601,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006433,ACC_000506,CUST_00346,2026-05-25 01:28:57.69658,CREDIT,304.33,INR,SWIFT,TRANSFER_IN,Zomato Ltd,CPACC04714372,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001217,ACC_000369,CUST_00251,2026-05-25 01:57:57.69658,DEBIT,3702.55,INR,NEFT,PURCHASE,Flipkart Internet Pvt Ltd,CPACC09972684,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003569,ACC_000182,CUST_00119,2026-05-25 02:01:57.69658,DEBIT,1372.43,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC59271803,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004778,ACC_000543,CUST_00369,2026-05-25 02:13:57.69658,CREDIT,1804.48,INR,SWIFT,TRANSFER_IN,Apollo Hospitals,CPACC13521612,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008223,ACC_000154,CUST_00103,2026-05-25 02:59:57.69658,DEBIT,201.70,INR,UPI,PURCHASE,Zomato Ltd,CPACC06783119,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007705,ACC_000040,CUST_00024,2026-05-25 02:59:57.69658,DEBIT,594.03,INR,SWIFT,PURCHASE,Indian Railways IRCTC,CPACC18113286,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008173,ACC_000304,CUST_00203,2026-05-25 03:20:57.69658,DEBIT,20727.36,INR,UPI,PURCHASE,HDFC Life Insurance,CPACC32643378,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002531,ACC_000704,CUST_00480,2026-05-25 03:36:57.69658,CREDIT,3887.60,INR,ATM,TRANSFER_IN,Apollo Hospitals,CPACC83678381,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008257,ACC_000637,CUST_00435,2026-05-25 03:51:57.69658,CREDIT,230.37,INR,SWIFT,TRANSFER_IN,HDFC Life Insurance,CPACC33952424,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003023,ACC_000625,CUST_00427,2026-05-25 04:09:57.69658,DEBIT,14468.07,INR,BRANCH,PURCHASE,Apollo Hospitals,CPACC68970953,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001250,ACC_000015,CUST_00009,2026-05-25 04:10:57.69658,DEBIT,12234.71,INR,ATM,PURCHASE,Zomato Ltd,CPACC68372670,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003739,ACC_000658,CUST_00450,2026-05-25 04:16:57.69658,CREDIT,1119.03,INR,SWIFT,TRANSFER_IN,Indian Railways IRCTC,CPACC78214958,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001510,ACC_000468,CUST_00322,2026-05-25 04:24:57.69658,CREDIT,342.28,INR,IMPS,TRANSFER_IN,HDFC Life Insurance,CPACC03714466,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000855,ACC_000631,CUST_00431,2026-05-25 04:49:57.69658,CREDIT,731.66,INR,NEFT,TRANSFER_IN,Bigbasket,CPACC09387006,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004697,ACC_000134,CUST_00090,2026-05-25 04:51:57.69658,DEBIT,452.75,INR,UPI,PURCHASE,Tata Consultancy Services,CPACC76218260,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008212,ACC_000567,CUST_00384,2026-05-25 04:55:57.69658,DEBIT,981.19,INR,BRANCH,PURCHASE,Croma Electronics,CPACC80204667,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000513,ACC_000717,CUST_00488,2026-05-25 05:02:57.69658,DEBIT,2058.29,INR,IMPS,PURCHASE,Tata Consultancy Services,CPACC82463947,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008224,ACC_000257,CUST_00172,2026-05-25 05:29:57.69658,DEBIT,20611.57,INR,UPI,PURCHASE,Croma Electronics,CPACC01246135,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004445,ACC_000050,CUST_00030,2026-05-25 05:48:57.69658,DEBIT,660.64,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC25850443,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004443,ACC_000486,CUST_00333,2026-05-25 05:50:57.69658,DEBIT,20445.66,INR,RTGS,PURCHASE,Apollo Hospitals,CPACC56007473,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008968,ACC_000562,CUST_00381,2026-05-25 06:06:57.69658,DEBIT,972.88,INR,NEFT,PURCHASE,Bharat Petroleum,CPACC95179114,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002963,ACC_000260,CUST_00174,2026-05-25 06:12:57.69658,CREDIT,2862.49,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC65445345,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006307,ACC_000542,CUST_00368,2026-05-25 06:18:57.69658,DEBIT,4398.46,INR,BRANCH,PURCHASE,Flipkart Internet Pvt Ltd,CPACC90536590,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009815,ACC_000064,CUST_00040,2026-05-25 06:26:57.69658,CREDIT,20458.23,INR,ATM,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC44409866,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000743,ACC_000112,CUST_00074,2026-05-25 07:05:57.69658,CREDIT,22168.64,INR,SWIFT,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC89741522,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009700,ACC_000040,CUST_00024,2026-05-25 07:10:57.69658,DEBIT,414.11,INR,ATM,PURCHASE,Apollo Hospitals,CPACC90993166,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000071,ACC_000328,CUST_00221,2026-05-25 08:15:57.69658,DEBIT,889.48,INR,IMPS,PURCHASE,Indian Railways IRCTC,CPACC75867868,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001775,ACC_000230,CUST_00154,2026-05-25 08:35:57.69658,CREDIT,11286.04,INR,NEFT,TRANSFER_IN,Reliance Retail Ltd,CPACC75781048,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008436,ACC_000108,CUST_00071,2026-05-25 09:13:57.69658,CREDIT,4543.53,INR,RTGS,TRANSFER_IN,Indian Railways IRCTC,CPACC38323735,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009370,ACC_000533,CUST_00363,2026-05-25 09:14:57.69658,DEBIT,4754.84,INR,SWIFT,PURCHASE,Indian Railways IRCTC,CPACC80728631,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008916,ACC_000728,CUST_00495,2026-05-25 09:16:57.69658,CREDIT,370.25,INR,IMPS,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC96359496,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005235,ACC_000007,CUST_00004,2026-05-25 09:17:57.69658,CREDIT,16953.72,INR,SWIFT,TRANSFER_IN,Tata Consultancy Services,CPACC79958254,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004254,ACC_000579,CUST_00393,2026-05-25 09:19:57.69658,CREDIT,19101.55,INR,RTGS,TRANSFER_IN,HDFC Life Insurance,CPACC01329914,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001414,ACC_000065,CUST_00041,2026-05-25 10:50:57.69658,CREDIT,635.09,INR,ATM,TRANSFER_IN,HDFC Life Insurance,CPACC12391221,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009880,ACC_000649,CUST_00444,2026-05-25 10:55:57.69658,CREDIT,5459.10,INR,IMPS,TRANSFER_IN,Bharat Petroleum,CPACC28843357,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004365,ACC_000673,CUST_00460,2026-05-25 10:58:57.69658,CREDIT,7137.25,INR,SWIFT,TRANSFER_IN,HDFC Life Insurance,CPACC51631837,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004525,ACC_000061,CUST_00038,2026-05-25 10:59:57.69658,CREDIT,7676.46,INR,NEFT,TRANSFER_IN,HDFC Life Insurance,CPACC46798474,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007598,ACC_000217,CUST_00144,2026-05-25 11:08:57.69658,CREDIT,12028.12,INR,ATM,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC10047124,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007801,ACC_000089,CUST_00057,2026-05-25 11:18:57.69658,CREDIT,15329.11,INR,IMPS,TRANSFER_IN,Zomato Ltd,CPACC54780390,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000413,ACC_000369,CUST_00251,2026-05-25 11:40:57.69658,DEBIT,7493.65,INR,SWIFT,PURCHASE,Apollo Hospitals,CPACC56140323,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009116,ACC_000694,CUST_00473,2026-05-25 12:38:57.69658,CREDIT,214.95,INR,IMPS,TRANSFER_IN,Reliance Retail Ltd,CPACC46868058,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001999,ACC_000052,CUST_00032,2026-05-25 12:44:57.69658,DEBIT,543.84,INR,IMPS,PURCHASE,HDFC Life Insurance,CPACC69904729,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003685,ACC_000547,CUST_00372,2026-05-25 13:03:57.69658,DEBIT,217.63,INR,BRANCH,PURCHASE,Flipkart Internet Pvt Ltd,CPACC88461008,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007439,ACC_000676,CUST_00462,2026-05-25 13:04:57.69658,CREDIT,1480.72,INR,UPI,TRANSFER_IN,Reliance Retail Ltd,CPACC82581399,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005934,ACC_000313,CUST_00211,2026-05-25 13:25:57.69658,CREDIT,4357.40,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC60215789,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000797,ACC_000008,CUST_00005,2026-05-25 15:09:57.69658,CREDIT,1140.40,INR,SWIFT,TRANSFER_IN,Apollo Hospitals,CPACC94219904,HDFC Bank,IN,Routine activity,POSTED
